block_geoid,Geographic Area Name
480291901004004,"Block 4004, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004005,"Block 4005, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004006,"Block 4006, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004007,"Block 4007, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004008,"Block 4008, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004009,"Block 4009, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004010,"Block 4010, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004011,"Block 4011, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004012,"Block 4012, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004013,"Block 4013, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004014,"Block 4014, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004015,"Block 4015, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004016,"Block 4016, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004017,"Block 4017, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004018,"Block 4018, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004019,"Block 4019, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004020,"Block 4020, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004021,"Block 4021, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004022,"Block 4022, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004023,"Block 4023, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004024,"Block 4024, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004025,"Block 4025, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004026,"Block 4026, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004027,"Block 4027, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004028,"Block 4028, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004029,"Block 4029, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004030,"Block 4030, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004031,"Block 4031, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004032,"Block 4032, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004033,"Block 4033, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004034,"Block 4034, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004035,"Block 4035, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291901004036,"Block 4036, Block Group 4, Census Tract 1901, Bexar County, Texas"
480291902001000,"Block 1000, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001001,"Block 1001, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001002,"Block 1002, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001003,"Block 1003, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001004,"Block 1004, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001005,"Block 1005, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001006,"Block 1006, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001007,"Block 1007, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001008,"Block 1008, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001009,"Block 1009, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001010,"Block 1010, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001011,"Block 1011, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001012,"Block 1012, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001013,"Block 1013, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001014,"Block 1014, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001015,"Block 1015, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001016,"Block 1016, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001017,"Block 1017, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001018,"Block 1018, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001019,"Block 1019, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902001020,"Block 1020, Block Group 1, Census Tract 1902, Bexar County, Texas"
480291902002000,"Block 2000, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002001,"Block 2001, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002002,"Block 2002, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002003,"Block 2003, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002004,"Block 2004, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002005,"Block 2005, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002006,"Block 2006, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002007,"Block 2007, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002008,"Block 2008, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002009,"Block 2009, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002010,"Block 2010, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002011,"Block 2011, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002012,"Block 2012, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002013,"Block 2013, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002014,"Block 2014, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902002015,"Block 2015, Block Group 2, Census Tract 1902, Bexar County, Texas"
480291902003000,"Block 3000, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003001,"Block 3001, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003002,"Block 3002, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003003,"Block 3003, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003004,"Block 3004, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003005,"Block 3005, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003006,"Block 3006, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003007,"Block 3007, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003008,"Block 3008, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003009,"Block 3009, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003010,"Block 3010, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003011,"Block 3011, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003012,"Block 3012, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003013,"Block 3013, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003014,"Block 3014, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003015,"Block 3015, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003016,"Block 3016, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003017,"Block 3017, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003018,"Block 3018, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003019,"Block 3019, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003020,"Block 3020, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003021,"Block 3021, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003022,"Block 3022, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902003023,"Block 3023, Block Group 3, Census Tract 1902, Bexar County, Texas"
480291902004000,"Block 4000, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004001,"Block 4001, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004002,"Block 4002, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004003,"Block 4003, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004004,"Block 4004, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004005,"Block 4005, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004006,"Block 4006, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004007,"Block 4007, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004008,"Block 4008, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004009,"Block 4009, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004010,"Block 4010, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004011,"Block 4011, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004012,"Block 4012, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004013,"Block 4013, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004014,"Block 4014, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004015,"Block 4015, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004016,"Block 4016, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004017,"Block 4017, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004018,"Block 4018, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004019,"Block 4019, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004020,"Block 4020, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004021,"Block 4021, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004022,"Block 4022, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004023,"Block 4023, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004024,"Block 4024, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004025,"Block 4025, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004026,"Block 4026, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004027,"Block 4027, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004028,"Block 4028, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004029,"Block 4029, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902004030,"Block 4030, Block Group 4, Census Tract 1902, Bexar County, Texas"
480291902005000,"Block 5000, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005001,"Block 5001, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005002,"Block 5002, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005003,"Block 5003, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005004,"Block 5004, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005005,"Block 5005, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005006,"Block 5006, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005007,"Block 5007, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005008,"Block 5008, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005009,"Block 5009, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005010,"Block 5010, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005011,"Block 5011, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005012,"Block 5012, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005013,"Block 5013, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005014,"Block 5014, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005015,"Block 5015, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005016,"Block 5016, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005017,"Block 5017, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005018,"Block 5018, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005019,"Block 5019, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005020,"Block 5020, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005021,"Block 5021, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005022,"Block 5022, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291902005023,"Block 5023, Block Group 5, Census Tract 1902, Bexar County, Texas"
480291904001000,"Block 1000, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001001,"Block 1001, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001002,"Block 1002, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001004,"Block 1004, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001005,"Block 1005, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001006,"Block 1006, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001007,"Block 1007, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001008,"Block 1008, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001009,"Block 1009, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001010,"Block 1010, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001011,"Block 1011, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001012,"Block 1012, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001013,"Block 1013, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001014,"Block 1014, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001015,"Block 1015, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904001016,"Block 1016, Block Group 1, Census Tract 1904, Bexar County, Texas"
480291904002000,"Block 2000, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002001,"Block 2001, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002002,"Block 2002, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002003,"Block 2003, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002004,"Block 2004, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002005,"Block 2005, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002006,"Block 2006, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002007,"Block 2007, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002008,"Block 2008, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002009,"Block 2009, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002010,"Block 2010, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002011,"Block 2011, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002012,"Block 2012, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002013,"Block 2013, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002014,"Block 2014, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002015,"Block 2015, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002016,"Block 2016, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002017,"Block 2017, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002018,"Block 2018, Block Group 2, Census Tract 1904, Bexar County, Texas"
480291904002019,"Block 2019, Block Group 2, Census Tract 1904, Bexar County, Texas"
